Precison-Recall Output 
Values: precision,recall,f-measure,true positive, false positive,false negative
Set	Level_Method	Level	Method	Community	Sample	P	R	F	TP	FP	FN
2 mothur_0.6	2 mothur_0.6	2	mothur_0.6	Broad-1	HMPMockV1.1.Even2	0.75	0.428571428571429	0.545454545454545	3	1	4
2 mothur_0.6	2 mothur_0.6	2	mothur_0.6	Broad-1	HMPMockV1.2.Staggered2	0.666666666666667	0.285714285714286	0.4	2	1	5
2 mothur_0.6	2 mothur_0.6	2	mothur_0.6	Broad-1	HMPMockV1.2.Staggered1	0.666666666666667	0.285714285714286	0.4	2	1	5
2 mothur_0.9	2 mothur_0.9	2	mothur_0.9	Broad-1	HMPMockV1.1.Even1	0.75	0.428571428571429	0.545454545454545	3	1	4
2 mothur_0.9	2 mothur_0.9	2	mothur_0.9	Broad-1	HMPMockV1.1.Even2	0.75	0.428571428571429	0.545454545454545	3	1	4
2 mothur_0.9	2 mothur_0.9	2	mothur_0.9	Broad-1	HMPMockV1.2.Staggered2	0.666666666666667	0.285714285714286	0.4	2	1	5
2 mothur_0.9	2 mothur_0.9	2	mothur_0.9	Broad-1	HMPMockV1.2.Staggered1	0.666666666666667	0.285714285714286	0.4	2	1	5
2 rdp_0.1	2 rdp_0.1	2	rdp_0.1	Broad-1	HMPMockV1.1.Even1	0.75	0.428571428571429	0.545454545454545	3	1	4
2 rdp_0.1	2 rdp_0.1	2	rdp_0.1	Broad-1	HMPMockV1.1.Even2	0.75	0.428571428571429	0.545454545454545	3	1	4
2 rdp_0.1	2 rdp_0.1	2	rdp_0.1	Broad-1	HMPMockV1.2.Staggered2	0.666666666666667	0.285714285714286	0.4	2	1	5
2 rdp_0.1	2 rdp_0.1	2	rdp_0.1	Broad-1	HMPMockV1.2.Staggered1	0.666666666666667	0.285714285714286	0.4	2	1	5
2 rdp_0.4	2 rdp_0.4	2	rdp_0.4	Broad-1	HMPMockV1.1.Even1	0.75	0.428571428571429	0.545454545454545	3	1	4
2 rdp_0.4	2 rdp_0.4	2	rdp_0.4	Broad-1	HMPMockV1.1.Even2	0.75	0.428571428571429	0.545454545454545	3	1	4
2 rdp_0.4	2 rdp_0.4	2	rdp_0.4	Broad-1	HMPMockV1.2.Staggered2	0.666666666666667	0.285714285714286	0.4	2	1	5
2 rdp_0.4	2 rdp_0.4	2	rdp_0.4	Broad-1	HMPMockV1.2.Staggered1	0.666666666666667	0.285714285714286	0.4	2	1	5
2 rdp_0.7	2 rdp_0.7	2	rdp_0.7	Broad-1	HMPMockV1.1.Even1	0.75	0.428571428571429	0.545454545454545	3	1	4
2 rdp_0.7	2 rdp_0.7	2	rdp_0.7	Broad-1	HMPMockV1.1.Even2	0.75	0.428571428571429	0.545454545454545	3	1	4
2 rdp_0.7	2 rdp_0.7	2	rdp_0.7	Broad-1	HMPMockV1.2.Staggered2	0.666666666666667	0.285714285714286	0.4	2	1	5
2 rdp_0.7	2 rdp_0.7	2	rdp_0.7	Broad-1	HMPMockV1.2.Staggered1	0.666666666666667	0.285714285714286	0.4	2	1	5
2 rdp_1.0	2 rdp_1.0	2	rdp_1.0	Broad-1	HMPMockV1.1.Even1	0.6	0.428571428571429	0.5	3	2	4
2 rdp_1.0	2 rdp_1.0	2	rdp_1.0	Broad-1	HMPMockV1.1.Even2	0.6	0.428571428571429	0.5	3	2	4
2 rdp_1.0	2 rdp_1.0	2	rdp_1.0	Broad-1	HMPMockV1.2.Staggered2	0.5	0.285714285714286	0.363636363636364	2	2	5
2 rdp_1.0	2 rdp_1.0	2	rdp_1.0	Broad-1	HMPMockV1.2.Staggered1	0.5	0.285714285714286	0.363636363636364	2	2	5
2 blast_1.0	2 blast_1.0	2	blast_1.0	Broad-1	HMPMockV1.1.Even1	0.75	0.428571428571429	0.545454545454545	3	1	4
2 blast_1.0	2 blast_1.0	2	blast_1.0	Broad-1	HMPMockV1.1.Even2	0.75	0.428571428571429	0.545454545454545	3	1	4
2 blast_1.0	2 blast_1.0	2	blast_1.0	Broad-1	HMPMockV1.2.Staggered2	0.666666666666667	0.285714285714286	0.4	2	1	5
2 blast_1.0	2 blast_1.0	2	blast_1.0	Broad-1	HMPMockV1.2.Staggered1	0.666666666666667	0.285714285714286	0.4	2	1	5
2 blast_1e-10	2 blast_1e-10	2	blast_1e-10	Broad-1	HMPMockV1.1.Even1	0.75	0.428571428571429	0.545454545454545	3	1	4
2 blast_1e-10	2 blast_1e-10	2	blast_1e-10	Broad-1	HMPMockV1.1.Even2	0.75	0.428571428571429	0.545454545454545	3	1	4
2 blast_1e-10	2 blast_1e-10	2	blast_1e-10	Broad-1	HMPMockV1.2.Staggered2	0.666666666666667	0.285714285714286	0.4	2	1	5
2 blast_1e-10	2 blast_1e-10	2	blast_1e-10	Broad-1	HMPMockV1.2.Staggered1	0.666666666666667	0.285714285714286	0.4	2	1	5
2 mothur_0.1	2 mothur_0.1	2	mothur_0.1	Broad-1	HMPMockV1.1.Even1	0.75	0.428571428571429	0.545454545454545	3	1	4
2 mothur_0.1	2 mothur_0.1	2	mothur_0.1	Broad-1	HMPMockV1.1.Even2	0.75	0.428571428571429	0.545454545454545	3	1	4
2 mothur_0.1	2 mothur_0.1	2	mothur_0.1	Broad-1	HMPMockV1.2.Staggered2	0.666666666666667	0.285714285714286	0.4	2	1	5
2 mothur_0.1	2 mothur_0.1	2	mothur_0.1	Broad-1	HMPMockV1.2.Staggered1	0.666666666666667	0.285714285714286	0.4	2	1	5
2 mothur_0.4	2 mothur_0.4	2	mothur_0.4	Broad-1	HMPMockV1.1.Even1	0.75	0.428571428571429	0.545454545454545	3	1	4
2 mothur_0.4	2 mothur_0.4	2	mothur_0.4	Broad-1	HMPMockV1.1.Even2	0.75	0.428571428571429	0.545454545454545	3	1	4
2 mothur_0.4	2 mothur_0.4	2	mothur_0.4	Broad-1	HMPMockV1.2.Staggered2	0.666666666666667	0.285714285714286	0.4	2	1	5
2 mothur_0.4	2 mothur_0.4	2	mothur_0.4	Broad-1	HMPMockV1.2.Staggered1	0.666666666666667	0.285714285714286	0.4	2	1	5
2 mothur_0.7	2 mothur_0.7	2	mothur_0.7	Broad-1	HMPMockV1.1.Even1	0.75	0.428571428571429	0.545454545454545	3	1	4
2 mothur_0.7	2 mothur_0.7	2	mothur_0.7	Broad-1	HMPMockV1.1.Even2	0.75	0.428571428571429	0.545454545454545	3	1	4
2 mothur_0.7	2 mothur_0.7	2	mothur_0.7	Broad-1	HMPMockV1.2.Staggered2	0.666666666666667	0.285714285714286	0.4	2	1	5
2 mothur_0.7	2 mothur_0.7	2	mothur_0.7	Broad-1	HMPMockV1.2.Staggered1	0.666666666666667	0.285714285714286	0.4	2	1	5
2 mothur_1.0	2 mothur_1.0	2	mothur_1.0	Broad-1	HMPMockV1.1.Even1	0.6	0.428571428571429	0.5	3	2	4
2 mothur_1.0	2 mothur_1.0	2	mothur_1.0	Broad-1	HMPMockV1.1.Even2	0.6	0.428571428571429	0.5	3	2	4
2 mothur_1.0	2 mothur_1.0	2	mothur_1.0	Broad-1	HMPMockV1.2.Staggered2	0.5	0.285714285714286	0.363636363636364	2	2	5
2 mothur_1.0	2 mothur_1.0	2	mothur_1.0	Broad-1	HMPMockV1.2.Staggered1	0.5	0.285714285714286	0.363636363636364	2	2	5
2 rdp_0.2	2 rdp_0.2	2	rdp_0.2	Broad-1	HMPMockV1.1.Even1	0.75	0.428571428571429	0.545454545454545	3	1	4
2 rdp_0.2	2 rdp_0.2	2	rdp_0.2	Broad-1	HMPMockV1.1.Even2	0.75	0.428571428571429	0.545454545454545	3	1	4
2 rdp_0.2	2 rdp_0.2	2	rdp_0.2	Broad-1	HMPMockV1.2.Staggered2	0.666666666666667	0.285714285714286	0.4	2	1	5
2 rdp_0.2	2 rdp_0.2	2	rdp_0.2	Broad-1	HMPMockV1.2.Staggered1	0.666666666666667	0.285714285714286	0.4	2	1	5
2 rdp_0.5	2 rdp_0.5	2	rdp_0.5	Broad-1	HMPMockV1.1.Even1	0.75	0.428571428571429	0.545454545454545	3	1	4
2 rdp_0.5	2 rdp_0.5	2	rdp_0.5	Broad-1	HMPMockV1.1.Even2	0.75	0.428571428571429	0.545454545454545	3	1	4
2 rdp_0.5	2 rdp_0.5	2	rdp_0.5	Broad-1	HMPMockV1.2.Staggered2	0.666666666666667	0.285714285714286	0.4	2	1	5
2 rdp_0.5	2 rdp_0.5	2	rdp_0.5	Broad-1	HMPMockV1.2.Staggered1	0.666666666666667	0.285714285714286	0.4	2	1	5
2 rdp_0.8	2 rdp_0.8	2	rdp_0.8	Broad-1	HMPMockV1.1.Even1	0.75	0.428571428571429	0.545454545454545	3	1	4
2 rdp_0.8	2 rdp_0.8	2	rdp_0.8	Broad-1	HMPMockV1.1.Even2	0.75	0.428571428571429	0.545454545454545	3	1	4
2 rdp_0.8	2 rdp_0.8	2	rdp_0.8	Broad-1	HMPMockV1.2.Staggered2	0.666666666666667	0.285714285714286	0.4	2	1	5
2 rdp_0.8	2 rdp_0.8	2	rdp_0.8	Broad-1	HMPMockV1.2.Staggered1	0.666666666666667	0.285714285714286	0.4	2	1	5
2 blast_100.0	2 blast_100.0	2	blast_100.0	Broad-1	HMPMockV1.1.Even1	0.75	0.428571428571429	0.545454545454545	3	1	4
2 blast_100.0	2 blast_100.0	2	blast_100.0	Broad-1	HMPMockV1.1.Even2	0.75	0.428571428571429	0.545454545454545	3	1	4
2 blast_100.0	2 blast_100.0	2	blast_100.0	Broad-1	HMPMockV1.2.Staggered2	0.666666666666667	0.285714285714286	0.4	2	1	5
2 blast_100.0	2 blast_100.0	2	blast_100.0	Broad-1	HMPMockV1.2.Staggered1	0.666666666666667	0.285714285714286	0.4	2	1	5
2 blast_1e-30	2 blast_1e-30	2	blast_1e-30	Broad-1	HMPMockV1.1.Even1	0.75	0.428571428571429	0.545454545454545	3	1	4
2 blast_1e-30	2 blast_1e-30	2	blast_1e-30	Broad-1	HMPMockV1.1.Even2	0.75	0.428571428571429	0.545454545454545	3	1	4
2 blast_1e-30	2 blast_1e-30	2	blast_1e-30	Broad-1	HMPMockV1.2.Staggered2	0.666666666666667	0.285714285714286	0.4	2	1	5
2 blast_1e-30	2 blast_1e-30	2	blast_1e-30	Broad-1	HMPMockV1.2.Staggered1	0.666666666666667	0.285714285714286	0.4	2	1	5
2 mothur_0.2	2 mothur_0.2	2	mothur_0.2	Broad-1	HMPMockV1.1.Even1	0.75	0.428571428571429	0.545454545454545	3	1	4
2 mothur_0.2	2 mothur_0.2	2	mothur_0.2	Broad-1	HMPMockV1.1.Even2	0.75	0.428571428571429	0.545454545454545	3	1	4
2 mothur_0.2	2 mothur_0.2	2	mothur_0.2	Broad-1	HMPMockV1.2.Staggered2	0.666666666666667	0.285714285714286	0.4	2	1	5
2 mothur_0.2	2 mothur_0.2	2	mothur_0.2	Broad-1	HMPMockV1.2.Staggered1	0.666666666666667	0.285714285714286	0.4	2	1	5
2 mothur_0.5	2 mothur_0.5	2	mothur_0.5	Broad-1	HMPMockV1.1.Even1	0.75	0.428571428571429	0.545454545454545	3	1	4
2 mothur_0.5	2 mothur_0.5	2	mothur_0.5	Broad-1	HMPMockV1.1.Even2	0.75	0.428571428571429	0.545454545454545	3	1	4
2 mothur_0.5	2 mothur_0.5	2	mothur_0.5	Broad-1	HMPMockV1.2.Staggered2	0.666666666666667	0.285714285714286	0.4	2	1	5
2 mothur_0.5	2 mothur_0.5	2	mothur_0.5	Broad-1	HMPMockV1.2.Staggered1	0.666666666666667	0.285714285714286	0.4	2	1	5
2 mothur_0.8	2 mothur_0.8	2	mothur_0.8	Broad-1	HMPMockV1.1.Even1	0.75	0.428571428571429	0.545454545454545	3	1	4
2 mothur_0.8	2 mothur_0.8	2	mothur_0.8	Broad-1	HMPMockV1.1.Even2	0.75	0.428571428571429	0.545454545454545	3	1	4
2 mothur_0.8	2 mothur_0.8	2	mothur_0.8	Broad-1	HMPMockV1.2.Staggered2	0.666666666666667	0.285714285714286	0.4	2	1	5
2 mothur_0.8	2 mothur_0.8	2	mothur_0.8	Broad-1	HMPMockV1.2.Staggered1	0.666666666666667	0.285714285714286	0.4	2	1	5
2 rdp_0.0	2 rdp_0.0	2	rdp_0.0	Broad-1	HMPMockV1.1.Even1	0.75	0.428571428571429	0.545454545454545	3	1	4
2 rdp_0.0	2 rdp_0.0	2	rdp_0.0	Broad-1	HMPMockV1.1.Even2	0.75	0.428571428571429	0.545454545454545	3	1	4
2 rdp_0.0	2 rdp_0.0	2	rdp_0.0	Broad-1	HMPMockV1.2.Staggered2	0.666666666666667	0.285714285714286	0.4	2	1	5
2 rdp_0.0	2 rdp_0.0	2	rdp_0.0	Broad-1	HMPMockV1.2.Staggered1	0.666666666666667	0.285714285714286	0.4	2	1	5
2 rdp_0.3	2 rdp_0.3	2	rdp_0.3	Broad-1	HMPMockV1.1.Even1	0.75	0.428571428571429	0.545454545454545	3	1	4
2 rdp_0.3	2 rdp_0.3	2	rdp_0.3	Broad-1	HMPMockV1.1.Even2	0.75	0.428571428571429	0.545454545454545	3	1	4
2 rdp_0.3	2 rdp_0.3	2	rdp_0.3	Broad-1	HMPMockV1.2.Staggered2	0.666666666666667	0.285714285714286	0.4	2	1	5
2 rdp_0.3	2 rdp_0.3	2	rdp_0.3	Broad-1	HMPMockV1.2.Staggered1	0.666666666666667	0.285714285714286	0.4	2	1	5
2 rdp_0.6	2 rdp_0.6	2	rdp_0.6	Broad-1	HMPMockV1.1.Even1	0.75	0.428571428571429	0.545454545454545	3	1	4
2 rdp_0.6	2 rdp_0.6	2	rdp_0.6	Broad-1	HMPMockV1.1.Even2	0.75	0.428571428571429	0.545454545454545	3	1	4
2 rdp_0.6	2 rdp_0.6	2	rdp_0.6	Broad-1	HMPMockV1.2.Staggered2	0.666666666666667	0.285714285714286	0.4	2	1	5
2 rdp_0.6	2 rdp_0.6	2	rdp_0.6	Broad-1	HMPMockV1.2.Staggered1	0.666666666666667	0.285714285714286	0.4	2	1	5
2 rdp_0.9	2 rdp_0.9	2	rdp_0.9	Broad-1	HMPMockV1.1.Even1	0.75	0.428571428571429	0.545454545454545	3	1	4
2 rdp_0.9	2 rdp_0.9	2	rdp_0.9	Broad-1	HMPMockV1.1.Even2	0.75	0.428571428571429	0.545454545454545	3	1	4
2 rdp_0.9	2 rdp_0.9	2	rdp_0.9	Broad-1	HMPMockV1.2.Staggered2	0.666666666666667	0.285714285714286	0.4	2	1	5
2 rdp_0.9	2 rdp_0.9	2	rdp_0.9	Broad-1	HMPMockV1.2.Staggered1	0.666666666666667	0.285714285714286	0.4	2	1	5
2 rtax_single	2 rtax_single	2	rtax_single	Broad-1	HMPMockV1.1.Even1	0.75	0.428571428571429	0.545454545454545	3	1	4
2 rtax_single	2 rtax_single	2	rtax_single	Broad-1	HMPMockV1.1.Even2	0.75	0.428571428571429	0.545454545454545	3	1	4
2 rtax_single	2 rtax_single	2	rtax_single	Broad-1	HMPMockV1.2.Staggered2	0.666666666666667	0.285714285714286	0.4	2	1	5
2 rtax_single	2 rtax_single	2	rtax_single	Broad-1	HMPMockV1.2.Staggered1	0.666666666666667	0.285714285714286	0.4	2	1	5
2 uclust_consensus0.51_similarity0.75_accepts1	2 uclust_consensus0.51_similarity0.75_accepts1	2	uclust_consensus0.51_similarity0.75_accepts1	Broad-1	HMPMockV1.1.Even1	0.75	0.428571428571429	0.545454545454545	3	1	4
2 uclust_consensus0.51_similarity0.75_accepts1	2 uclust_consensus0.51_similarity0.75_accepts1	2	uclust_consensus0.51_similarity0.75_accepts1	Broad-1	HMPMockV1.1.Even2	0.75	0.428571428571429	0.545454545454545	3	1	4
2 uclust_consensus0.51_similarity0.75_accepts1	2 uclust_consensus0.51_similarity0.75_accepts1	2	uclust_consensus0.51_similarity0.75_accepts1	Broad-1	HMPMockV1.2.Staggered2	0.666666666666667	0.285714285714286	0.4	2	1	5
2 uclust_consensus0.51_similarity0.75_accepts1	2 uclust_consensus0.51_similarity0.75_accepts1	2	uclust_consensus0.51_similarity0.75_accepts1	Broad-1	HMPMockV1.2.Staggered1	0.666666666666667	0.285714285714286	0.4	2	1	5
2 uclust_consensus0.51_similarity0.99_accepts5	2 uclust_consensus0.51_similarity0.99_accepts5	2	uclust_consensus0.51_similarity0.99_accepts5	Broad-1	HMPMockV1.1.Even1	0.6	0.428571428571429	0.5	3	2	4
2 uclust_consensus0.51_similarity0.99_accepts5	2 uclust_consensus0.51_similarity0.99_accepts5	2	uclust_consensus0.51_similarity0.99_accepts5	Broad-1	HMPMockV1.1.Even2	0.6	0.428571428571429	0.5	3	2	4
2 uclust_consensus0.51_similarity0.99_accepts5	2 uclust_consensus0.51_similarity0.99_accepts5	2	uclust_consensus0.51_similarity0.99_accepts5	Broad-1	HMPMockV1.2.Staggered2	0.5	0.285714285714286	0.363636363636364	2	2	5
2 uclust_consensus0.51_similarity0.99_accepts5	2 uclust_consensus0.51_similarity0.99_accepts5	2	uclust_consensus0.51_similarity0.99_accepts5	Broad-1	HMPMockV1.2.Staggered1	0.5	0.285714285714286	0.363636363636364	2	2	5
2 uclust_consensus0.75_similarity0.95_accepts3	2 uclust_consensus0.75_similarity0.95_accepts3	2	uclust_consensus0.75_similarity0.95_accepts3	Broad-1	HMPMockV1.1.Even1	0.6	0.428571428571429	0.5	3	2	4
2 uclust_consensus0.75_similarity0.95_accepts3	2 uclust_consensus0.75_similarity0.95_accepts3	2	uclust_consensus0.75_similarity0.95_accepts3	Broad-1	HMPMockV1.1.Even2	0.6	0.428571428571429	0.5	3	2	4
2 uclust_consensus0.75_similarity0.95_accepts3	2 uclust_consensus0.75_similarity0.95_accepts3	2	uclust_consensus0.75_similarity0.95_accepts3	Broad-1	HMPMockV1.2.Staggered2	0.5	0.285714285714286	0.363636363636364	2	2	5
2 uclust_consensus0.75_similarity0.95_accepts3	2 uclust_consensus0.75_similarity0.95_accepts3	2	uclust_consensus0.75_similarity0.95_accepts3	Broad-1	HMPMockV1.2.Staggered1	0.5	0.285714285714286	0.363636363636364	2	2	5
2 uclust_consensus1.0_similarity0.8_accepts10	2 uclust_consensus1.0_similarity0.8_accepts10	2	uclust_consensus1.0_similarity0.8_accepts10	Broad-1	HMPMockV1.1.Even1	0.75	0.428571428571429	0.545454545454545	3	1	4
2 uclust_consensus1.0_similarity0.8_accepts10	2 uclust_consensus1.0_similarity0.8_accepts10	2	uclust_consensus1.0_similarity0.8_accepts10	Broad-1	HMPMockV1.1.Even2	0.75	0.428571428571429	0.545454545454545	3	1	4
2 uclust_consensus1.0_similarity0.8_accepts10	2 uclust_consensus1.0_similarity0.8_accepts10	2	uclust_consensus1.0_similarity0.8_accepts10	Broad-1	HMPMockV1.2.Staggered2	0.666666666666667	0.285714285714286	0.4	2	1	5
2 uclust_consensus1.0_similarity0.8_accepts10	2 uclust_consensus1.0_similarity0.8_accepts10	2	uclust_consensus1.0_similarity0.8_accepts10	Broad-1	HMPMockV1.2.Staggered1	0.666666666666667	0.285714285714286	0.4	2	1	5
2 uclust_consensus0.51_similarity0.75_accepts10	2 uclust_consensus0.51_similarity0.75_accepts10	2	uclust_consensus0.51_similarity0.75_accepts10	Broad-1	HMPMockV1.1.Even1	0.75	0.428571428571429	0.545454545454545	3	1	4
2 uclust_consensus0.51_similarity0.75_accepts10	2 uclust_consensus0.51_similarity0.75_accepts10	2	uclust_consensus0.51_similarity0.75_accepts10	Broad-1	HMPMockV1.1.Even2	0.75	0.428571428571429	0.545454545454545	3	1	4
2 uclust_consensus0.51_similarity0.75_accepts10	2 uclust_consensus0.51_similarity0.75_accepts10	2	uclust_consensus0.51_similarity0.75_accepts10	Broad-1	HMPMockV1.2.Staggered2	0.666666666666667	0.285714285714286	0.4	2	1	5
2 uclust_consensus0.51_similarity0.75_accepts10	2 uclust_consensus0.51_similarity0.75_accepts10	2	uclust_consensus0.51_similarity0.75_accepts10	Broad-1	HMPMockV1.2.Staggered1	0.666666666666667	0.285714285714286	0.4	2	1	5
2 uclust_consensus0.51_similarity0.9_accepts1	2 uclust_consensus0.51_similarity0.9_accepts1	2	uclust_consensus0.51_similarity0.9_accepts1	Broad-1	HMPMockV1.1.Even1	0.75	0.428571428571429	0.545454545454545	3	1	4
2 uclust_consensus0.51_similarity0.9_accepts1	2 uclust_consensus0.51_similarity0.9_accepts1	2	uclust_consensus0.51_similarity0.9_accepts1	Broad-1	HMPMockV1.1.Even2	0.75	0.428571428571429	0.545454545454545	3	1	4
2 uclust_consensus0.51_similarity0.9_accepts1	2 uclust_consensus0.51_similarity0.9_accepts1	2	uclust_consensus0.51_similarity0.9_accepts1	Broad-1	HMPMockV1.2.Staggered2	0.666666666666667	0.285714285714286	0.4	2	1	5
2 uclust_consensus0.51_similarity0.9_accepts1	2 uclust_consensus0.51_similarity0.9_accepts1	2	uclust_consensus0.51_similarity0.9_accepts1	Broad-1	HMPMockV1.2.Staggered1	0.666666666666667	0.285714285714286	0.4	2	1	5
2 uclust_consensus0.75_similarity0.95_accepts5	2 uclust_consensus0.75_similarity0.95_accepts5	2	uclust_consensus0.75_similarity0.95_accepts5	Broad-1	HMPMockV1.1.Even1	0.6	0.428571428571429	0.5	3	2	4
2 uclust_consensus0.75_similarity0.95_accepts5	2 uclust_consensus0.75_similarity0.95_accepts5	2	uclust_consensus0.75_similarity0.95_accepts5	Broad-1	HMPMockV1.1.Even2	0.6	0.428571428571429	0.5	3	2	4
2 uclust_consensus0.75_similarity0.95_accepts5	2 uclust_consensus0.75_similarity0.95_accepts5	2	uclust_consensus0.75_similarity0.95_accepts5	Broad-1	HMPMockV1.2.Staggered2	0.5	0.285714285714286	0.363636363636364	2	2	5
2 uclust_consensus0.75_similarity0.95_accepts5	2 uclust_consensus0.75_similarity0.95_accepts5	2	uclust_consensus0.75_similarity0.95_accepts5	Broad-1	HMPMockV1.2.Staggered1	0.5	0.285714285714286	0.363636363636364	2	2	5
2 uclust_consensus1.0_similarity0.8_accepts3	2 uclust_consensus1.0_similarity0.8_accepts3	2	uclust_consensus1.0_similarity0.8_accepts3	Broad-1	HMPMockV1.1.Even1	0.75	0.428571428571429	0.545454545454545	3	1	4
2 uclust_consensus1.0_similarity0.8_accepts3	2 uclust_consensus1.0_similarity0.8_accepts3	2	uclust_consensus1.0_similarity0.8_accepts3	Broad-1	HMPMockV1.1.Even2	0.75	0.428571428571429	0.545454545454545	3	1	4
2 uclust_consensus1.0_similarity0.8_accepts3	2 uclust_consensus1.0_similarity0.8_accepts3	2	uclust_consensus1.0_similarity0.8_accepts3	Broad-1	HMPMockV1.2.Staggered2	0.666666666666667	0.285714285714286	0.4	2	1	5
2 uclust_consensus1.0_similarity0.8_accepts3	2 uclust_consensus1.0_similarity0.8_accepts3	2	uclust_consensus1.0_similarity0.8_accepts3	Broad-1	HMPMockV1.2.Staggered1	0.666666666666667	0.285714285714286	0.4	2	1	5
2 uclust_consensus0.51_similarity0.75_accepts3	2 uclust_consensus0.51_similarity0.75_accepts3	2	uclust_consensus0.51_similarity0.75_accepts3	Broad-1	HMPMockV1.1.Even1	0.75	0.428571428571429	0.545454545454545	3	1	4
2 uclust_consensus0.51_similarity0.75_accepts3	2 uclust_consensus0.51_similarity0.75_accepts3	2	uclust_consensus0.51_similarity0.75_accepts3	Broad-1	HMPMockV1.1.Even2	0.75	0.428571428571429	0.545454545454545	3	1	4
2 uclust_consensus0.51_similarity0.75_accepts3	2 uclust_consensus0.51_similarity0.75_accepts3	2	uclust_consensus0.51_similarity0.75_accepts3	Broad-1	HMPMockV1.2.Staggered2	0.666666666666667	0.285714285714286	0.4	2	1	5
2 uclust_consensus0.51_similarity0.75_accepts3	2 uclust_consensus0.51_similarity0.75_accepts3	2	uclust_consensus0.51_similarity0.75_accepts3	Broad-1	HMPMockV1.2.Staggered1	0.666666666666667	0.285714285714286	0.4	2	1	5
2 uclust_consensus0.51_similarity0.9_accepts10	2 uclust_consensus0.51_similarity0.9_accepts10	2	uclust_consensus0.51_similarity0.9_accepts10	Broad-1	HMPMockV1.1.Even1	0.75	0.428571428571429	0.545454545454545	3	1	4
2 uclust_consensus0.51_similarity0.9_accepts10	2 uclust_consensus0.51_similarity0.9_accepts10	2	uclust_consensus0.51_similarity0.9_accepts10	Broad-1	HMPMockV1.1.Even2	0.75	0.428571428571429	0.545454545454545	3	1	4
2 uclust_consensus0.51_similarity0.9_accepts10	2 uclust_consensus0.51_similarity0.9_accepts10	2	uclust_consensus0.51_similarity0.9_accepts10	Broad-1	HMPMockV1.2.Staggered2	0.666666666666667	0.285714285714286	0.4	2	1	5
2 uclust_consensus0.51_similarity0.9_accepts10	2 uclust_consensus0.51_similarity0.9_accepts10	2	uclust_consensus0.51_similarity0.9_accepts10	Broad-1	HMPMockV1.2.Staggered1	0.666666666666667	0.285714285714286	0.4	2	1	5
2 uclust_consensus0.75_similarity0.97_accepts1	2 uclust_consensus0.75_similarity0.97_accepts1	2	uclust_consensus0.75_similarity0.97_accepts1	Broad-1	HMPMockV1.1.Even1	0.6	0.428571428571429	0.5	3	2	4
